Column_Name,ObjectID,NumOID,ImportID,ContainerID,Num_ContainerID,Mandatory,DataType_Kind,Value_Type,Computed,Formula,ScopeEntityID,Num_ScopeEntityID,Domain_ID,Num_Domain_ID,Logical_Type_ID,Num_Logical_Type_ID,Distinct_Type_ID,Num_Distinct_Type_ID,Structured_Type_ID,Num_Structured_Type_ID,Collection_Type_ID,Num_Collection_Type_ID,Check_Constraint_Name,Default_Value,Use_Domain_Constraint,Domain_Name,Logical_Type_Name,Structured_Type_Name,Distinct_Type_Name,Collection_Type_Name,Uses_Default,Engineer,Table_Name,PK_Flag,FK_Flag,Native_Type,Sequence,ModelID,Num_ModelID,Model_Name,T_Size,T_Precision,T_Scale
CMLTV_RCVRS_SNC_DFLT,D826E0F7-DEF9-3B48-BB76-CB108D4CDBD6,1065,,9D1B6BEB-B5EE-A5F2-EAA3-CEFC8F8B26E3,621,N,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,265,LOGDT026,522,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,INSTRMNT_RL,,,NUMBER,71,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,,,
CMLTV_RCVRS_SNC_DFLT,468FA22D-7645-76EC-0516-CC52181B500D,1066,,6A4601ED-9BA6-B6D6-E8D3-8AB3A8F0DEE5,674,N,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,265,LOGDT026,522,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,SCRTY_EXCHNG_TRDBL_DRVTV,,,NUMBER,46,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,,,
CMMDTY_TYP,D8A20C63-DADA-DF0B-D280-72F28BF7A845,1067,,264BCB3B-FDA9-6DE4-1B70-8D43AD92609B,660,Y,Domain,,N,,,,E17A381B-AB51-2595-1586-E855CB6B4068,59,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,Commodity type (Input Layer),String,,,,N,Y,RSK_FAC_SA,,,VARCHAR2,10,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,2,,
CMMRCL_RL_ESTT_LN_INDCTR,66B455D5-A9E9-4C77-1C04-3015DBA2BFBF,1068,,78FCD9B0-DDAB-965F-8D1B-8493C2DE8AE4,614,Y,Domain,,N,,,,6325D706-BE23-1215-1EB7-7FB3454ADBA7,57,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,Commercial real estate loan indicator (Input Layer),String,,,,N,Y,INSTRMNT,,,VARCHAR2,9,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,,,
CMMTMNT_INCPTN,9EDA877F-5A9E-6FE0-F718-1800D1F36D4F,1069,,9D1B6BEB-B5EE-A5F2-EAA3-CEFC8F8B26E3,621,N,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,265,LOGDT026,522,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,INSTRMNT_RL,,,NUMBER,72,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,,,
CMPLNC_CRR_129_INDCTR,F9E5B1DF-6BD2-77BB-F52C-DAC237F8D662,1070,,E132F12C-6288-DDBA-7C74-5D063EE6EB89,574,Y,Domain,,N,,,,40C13361-A362-CFA2-0D28-C1E52A771F0F,62,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,Compliance with article 129 CRR type (Input Layer),String,,,,N,Y,ASST_PL,,,VARCHAR2,7,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,1,,
CNTR_BNK_PRVT_SCTR_CMPNY_PRTY_ID,00CB50F6-5692-7823-AB62-1BC74A91C70B,1071,,1699136B-E229-427A-7658-330B1E0120A5,638,Y,Domain,,N,,,,bedac99c-65df-4709-835b-fbf0381d048e,442,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,"String up to 120 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,N,Y,LNKD_ENTRPRS_ASSGNMNT,P,F,VARCHAR2,3,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,120,,
CNTR_BNK_PRVT_SCTR_CMPNY_PRTY_ID,ABCAE178-4FF8-EF62-A1FA-71E816D833A7,1072,,84CC2659-07E8-85DB-4908-818BAFAF2E67,653,Y,Domain,,N,,,,bedac99c-65df-4709-835b-fbf0381d048e,442,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,"String up to 120 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,N,Y,PRTNR_ENTRPRS_ASSGNMNT,P,F,VARCHAR2,3,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,120,,
CNTRY_CD,F3A6290C-D349-C5ED-BED8-204C88FFAE94,1073,,2A1B5F67-294E-2604-0E1A-1B2BF6759CDE,654,Y,Domain,,N,,,,005eccc3-e1f2-47eb-a2be-3922266ab95a,200,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,ISO 3166-1 alpha-2 code of the country (Input Layer),String,,,,N,Y,PRTY,,,VARCHAR2,10,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,2,,
CNTRY_CD,72383C54-8C7B-D8A1-1FB8-7A4699C06AAF,1074,,189A94D2-FF7D-A285-8842-2241CDB0D2B2,665,Y,Domain,,N,,,,E832EA39-67C9-4303-AD29-B66510B666C6,199,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,ISO 3166-1 alpha-2 code of the country,String,,,,N,Y,RTNG_GRD_CNTRY_ASSGNMNT,P,,VARCHAR2,4,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,2,,
CRDT_FCLTY_ENTTY_RL_ASSGNMNT_TYP,8DB774C6-514D-8C08-B523-F06A1699289F,1075,,49FB508A-7AA5-3154-8DEC-ACAB56FEE6AA,588,Y,Domain,,N,,,,3A3CAEE3-1628-B664-55E6-A471C84BEE17,70,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,Credit facility Entity role assignment type,String,,,,N,Y,CRDT_FCLTY_ENTTY_RL_ASSGNMNT,,,VARCHAR2,8,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,1,,
CRDT_FCLTY_ID,87242E78-0025-871B-7362-B6495B11D7D4,1076,,49FB508A-7AA5-3154-8DEC-ACAB56FEE6AA,588,Y,Domain,,N,,,,bedac99c-65df-4709-835b-fbf0381d048e,442,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,"String up to 120 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,N,Y,CRDT_FCLTY_ENTTY_RL_ASSGNMNT,P,F,VARCHAR2,5,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,120,,
CRDT_FCLTY_ID,80BF4B30-FCB2-F85D-7AA3-4524159F220F,1077,,78FCD9B0-DDAB-965F-8D1B-8493C2DE8AE4,614,N,Domain,,N,,,,bedac99c-65df-4709-835b-fbf0381d048e,442,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,"String up to 120 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,N,Y,INSTRMNT,,F,VARCHAR2,6,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,120,,
CRDT_FCLTY_ID,04C9260B-BD9B-338B-609A-E13875754C3A,1078,,7FDE767A-AD5E-EF88-C9BF-1E8A9334889A,585,Y,Domain,,N,,,,bedac99c-65df-4709-835b-fbf0381d048e,442,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,"String up to 120 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,N,Y,CRDT_FCLTY,P,,VARCHAR2,5,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,120,,
CRDT_FCLTY_ID,3E53D646-B03E-814B-B7DD-B53A7F1FE4BF,1079,,AAF2C6EB-18DB-BD63-262F-C8521BE21F04,587,Y,Domain,,N,,,,bedac99c-65df-4709-835b-fbf0381d048e,442,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,"String up to 120 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,N,Y,CRDT_FCLTY_CLLTRL_RCVD_INSTRMNT_ASSGNMNT,P,F,VARCHAR2,1,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,120,,
CRDT_FCLTY_ID,4471DEF5-ED7D-E951-98A4-356EEAB51CDD,1080,,B1C0A4F7-9D6D-A5DE-8463-589947E6F320,586,Y,Domain,,N,,,,bedac99c-65df-4709-835b-fbf0381d048e,442,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,"String up to 120 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,N,Y,CRDT_FCLTY_CLLTRL_ASSGNMNT,P,F,VARCHAR2,1,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,120,,
CRDT_FCLTY_ID,0454E65D-4401-0D69-0199-5F24F3F8B791,1081,,8CC6FBAE-AC1F-812B-1035-09A87691B0D6,684,N,Domain,,N,,,,bedac99c-65df-4709-835b-fbf0381d048e,442,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,"String up to 120 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,N,Y,TRDTNL_SCRTSTN,,F,VARCHAR2,7,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,120,,
CRDT_FCLTY_INCPTN_DT,2811331F-9D73-A560-407D-6DAC4D41909B,1082,,7FDE767A-AD5E-EF88-C9BF-1E8A9334889A,585,Y,Domain,,N,,,,2BB0BC4F-2625-4B6E-BFB9-85C466713314,18,LOGDT007,518,,,,,,,,,Y,All possible dates,Date,,,,N,Y,CRDT_FCLTY,,,DATE,13,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,,,
CRDT_RSK_MTGTN_ARRNGMNT_ID,CCF1EC5B-E52C-C091-D4DB-B4DB734DA4F2,1083,,F86210B7-E2BE-AC86-B715-9CA0653D9552,589,Y,Domain,,N,,,,bedac99c-65df-4709-835b-fbf0381d048e,442,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,"String up to 120 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,N,Y,CRDT_RSK_MTGTN_ASSGNMNT,P,F,VARCHAR2,1,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,120,,
CRDT_SPRD_RSK_CRDT_QLTY,7AF92088-0A3B-E1D0-B834-BAFEB9A3B83B,1084,,264BCB3B-FDA9-6DE4-1B70-8D43AD92609B,660,Y,Domain,,N,,,,F2695C17-41C3-AFA6-53A1-BA53E3B7900C,349,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,N,Rating grade credit quality,String,,,,N,Y,RSK_FAC_SA,,,VARCHAR2,11,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,1,,
CRDT_SPRD_RSK_CRV_TYP,D7FA18C1-FF9D-8723-EFFF-150D76A53AC0,1085,,264BCB3B-FDA9-6DE4-1B70-8D43AD92609B,660,Y,Domain,,N,,,,691CF7CA-2465-39E3-933D-4570DB6A2060,71,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,Credit spread risk curve type,String,,,,N,Y,RSK_FAC_SA,,,VARCHAR2,12,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,1,,
CRDT_TRNSFR_OTHR_SCRTSTN_CVRD_BND_PRGRM_ID,07F346E4-FB56-9488-15D0-FD1943C7A991,1086,,EDFF84A6-057E-A73E-C3F0-D8CD9FDDD282,590,Y,Domain,,N,,,,12DFCE00-085A-4E8C-BE55-52350D849DA7,446,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,"String up to 60 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,N,Y,CRDT_TRNSFR_OTHR_SCRTSTN_CVRD_BND_PRGRM,P,,VARCHAR2,1,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,60,,
CRRNCY,9935800F-D3A7-B8A5-A4DC-A4B0FEE0AEA2,1087,,564BCD37-65A0-BB18-6D8B-9A81B0870863,582,Y,Domain,,N,,,,9af1c1d9-7914-4052-866a-ee27f7d5380d,451,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,Subdomain for domain ISO-4217 Currency Codes (ISO4217 Domain) (Input Layer),String,,,,N,Y,CLLTRL,,,VARCHAR2,9,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,3,,
CRRNCY,3FB8805C-1EE5-FC18-96D7-AF74954A2BB2,1088,,78FCD9B0-DDAB-965F-8D1B-8493C2DE8AE4,614,Y,Domain,,N,,,,9af1c1d9-7914-4052-866a-ee27f7d5380d,451,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,Subdomain for domain ISO-4217 Currency Codes (ISO4217 Domain) (Input Layer),String,,,,N,Y,INSTRMNT,,,VARCHAR2,10,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,3,,
CRRNCY,8AD600D8-5036-B90A-64B9-51CF43BA0CD0,1089,,7FDE767A-AD5E-EF88-C9BF-1E8A9334889A,585,Y,Domain,,N,,,,2D4D0542-0954-4C82-9231-4447DC95A6DE,450,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,Subdomain for domain ISO-4217 Currency Codes (ISO4217 Domain),String,,,,N,Y,CRDT_FCLTY,,,VARCHAR2,14,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,3,,
CRRNCY,ABB006AC-3BFD-27DF-B6D1-E510BD1CFB90,1090,,8831B7EA-087F-23B6-90C1-63AD9F384CE9,591,Y,Domain,,N,,,,2D4D0542-0954-4C82-9231-4447DC95A6DE,450,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,Subdomain for domain ISO-4217 Currency Codes (ISO4217 Domain),String,,,,N,Y,CSH_HND,P,,VARCHAR2,5,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,3,,
CRRNCY,480ED866-3536-A678-69FD-2043A7D7B245,1091,,6A4601ED-9BA6-B6D6-E8D3-8AB3A8F0DEE5,674,Y,Domain,,N,,,,2D4D0542-0954-4C82-9231-4447DC95A6DE,450,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,Subdomain for domain ISO-4217 Currency Codes (ISO4217 Domain),String,,,,N,Y,SCRTY_EXCHNG_TRDBL_DRVTV,,,VARCHAR2,9,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,3,,
CRRNCY,4F7D350E-5898-57BB-DE80-D153436852BF,1092,,6BC51580-FE8E-3813-6F13-4D62ADA2CF64,671,Y,Domain,,N,,,,9af1c1d9-7914-4052-866a-ee27f7d5380d,451,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,Subdomain for domain ISO-4217 Currency Codes (ISO4217 Domain) (Input Layer),String,,,,N,Y,SCRTY_BRRWNG_LNDNG_TRNSCTN_INCLDNG_CSH_CLLTRL,,,VARCHAR2,6,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,3,,
CRRNCY_RCRD,84B988A3-76F8-5CB5-BF20-66C0F652E7B6,1093,,38DBA367-9B77-6FF3-E26C-9663D76FD6D2,606,Y,Domain,,N,,,,9af1c1d9-7914-4052-866a-ee27f7d5380d,451,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,Subdomain for domain ISO-4217 Currency Codes (ISO4217 Domain) (Input Layer),String,,,,N,Y,FNDMNTL_RVW_TRDNG_BK_STNDRD_APPRCH_RSK_MSR_FR_SCRTY_PSTNS,,,VARCHAR2,10,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,3,,
CRRNCY_RCRD,6590E72B-B0B0-BE34-E778-388EF36057BB,1094,,66CE02F9-4D1C-0517-0032-872E8B2B806F,605,Y,Domain,,N,,,,9af1c1d9-7914-4052-866a-ee27f7d5380d,451,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,Subdomain for domain ISO-4217 Currency Codes (ISO4217 Domain) (Input Layer),String,,,,N,Y,FNDMNTL_RVW_TRDNG_BK_STNDRD_APPRCH_RSK_MSR_ETD_PSTNS,,,VARCHAR2,12,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,3,,
CRRNCY_RCRD,B20CC76C-6DE0-BF34-DEAF-E8A8A8ECDD83,1095,,E021C796-5621-0AF6-936A-966B0110CD1F,607,Y,Domain,,N,,,,9af1c1d9-7914-4052-866a-ee27f7d5380d,451,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,Subdomain for domain ISO-4217 Currency Codes (ISO4217 Domain) (Input Layer),String,,,,N,Y,FNDMNTL_RVW_TRDNG_BK_STNDRD_APPRCH_RSK_MSR_OTC_PSTNS,,,VARCHAR2,8,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,3,,
CRRNCY_TRNSCTN_RPRTD,BB6D852B-3C47-7772-5683-DD3DC5F7C327,1096,,6A4601ED-9BA6-B6D6-E8D3-8AB3A8F0DEE5,674,Y,Domain,,N,,,,F6EEE55E-858F-5070-F4B1-361975A9D182,72,A3A3C77D-0366-9768-FF89-1C25E56881C8,571,,,,,,,,,Y,Currency for transaction reported,String,,,,N,Y,SCRTY_EXCHNG_TRDBL_DRVTV,,,VARCHAR2,10,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,3,,
CRRNT_LTV_RT,CDAF593A-70B2-9CD3-98AA-45E08029F6F3,1097,,78FCD9B0-DDAB-965F-8D1B-8493C2DE8AE4,614,N,Domain,,N,,,,A602B33C-0004-D05B-A4E1-4A2339C606D8,361,LOGDT026,522,,,,,,,,,Y,Real numbers with 2 decimals,DECIMAL,,,,N,Y,INSTRMNT,,,NUMBER,26,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,,,
CRRNT_LTV_RT,A7EE3BA7-89DC-332E-EA79-2F29B4F16219,1098,,98D345A7-E46F-E979-FC8C-EEE77E454AEE,628,N,Domain,,N,,,,A602B33C-0004-D05B-A4E1-4A2339C606D8,361,LOGDT026,522,,,,,,,,,Y,Real numbers with 2 decimals,DECIMAL,,,,N,Y,LNG_BLNC_SHT_RCGNSD_SCRTY_PSTN_PRDNTL_PRTFL_ACCNTNG_CLSSFCTN_ASSGNMNT,,,NUMBER,45,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,,,
CRRYNG_AMNT,D24BE94F-AA98-69E1-AA8F-8B355BC07F87,1099,,87BE6312-3EA1-0C71-0B5F-9F648564E0E9,604,N,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,265,LOGDT026,522,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,EXCHNG_TRDBL_DRVTV_PSTN_RL,,,NUMBER,25,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,,,
CRRYNG_AMNT,7D04EA06-799D-D570-9A12-3E57AF07FF0E,1100,,8831B7EA-087F-23B6-90C1-63AD9F384CE9,591,Y,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,265,LOGDT026,522,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,CSH_HND,,,NUMBER,8,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,,,
CRRYNG_AMNT,A9D2EF39-57B2-7AB8-C035-B39927C6C763,1101,,E132F12C-6288-DDBA-7C74-5D063EE6EB89,574,N,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,265,LOGDT026,522,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,ASST_PL,,,NUMBER,11,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,,,
CRRYNG_AMNT,D56799F5-EBF5-3ABF-AF22-5EA31D67C2D4,1102,,F151C8A1-2C69-AA6D-FB35-611A1E075C7E,595,Y,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,265,LOGDT026,522,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,DBT_SCRTY_ISSD,,,NUMBER,8,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,,,
CRRYNG_AMNT,7982DF23-BE97-939F-1364-7E1A60766CB4,1103,,98D345A7-E46F-E979-FC8C-EEE77E454AEE,628,N,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,265,LOGDT026,522,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,LNG_BLNC_SHT_RCGNSD_SCRTY_PSTN_PRDNTL_PRTFL_ACCNTNG_CLSSFCTN_ASSGNMNT,,,NUMBER,35,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,,,
CRRYNG_AMNT,33685F55-C23B-5E88-27DE-3CF148CBFD65,1104,,9D1B6BEB-B5EE-A5F2-EAA3-CEFC8F8B26E3,621,N,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,265,LOGDT026,522,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,INSTRMNT_RL,,,NUMBER,73,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,,,
CRRYNG_AMNT,0C1B591F-9325-72D2-366B-5341203ADB78,1105,,C206EF8A-EF01-0C0A-9AE9-879ACF8B6270,636,N,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,265,LOGDT026,522,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,LNG_SHRT_BLNC_SHT_RCGNSD_SCRTY_PSTN,,,NUMBER,15,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,,,
CRRYNG_AMNT,AA2BCB34-1650-3604-D762-287268FC373C,1106,,C6104482-56E4-9DA3-0E81-12B2FA95B595,643,Y,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,265,LOGDT026,522,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,NN_FNNCL_ASST,,,NUMBER,7,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,,,
CRRYNG_AMNT,4A545D99-FBDF-73DD-7EFC-968D63E15503,1107,,DCF19C9E-7F25-91E8-441A-A2E347C42027,644,Y,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,265,LOGDT026,522,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,NN_FNNCL_LBLTY,,,NUMBER,4,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,,,
CRRYNG_AMNT,57F97676-D772-E7C7-BBBD-8042BBB994E3,1108,,C3AECAB7-CE75-C794-A01A-E8E368A87F7B,669,Y,Domain,,N,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,265,LOGDT026,522,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,N,Y,SBSDRY_JNT_VNTR_ASSCT_OTHR_ORGNSTN_ASSGNMNT,,,NUMBER,12,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,,,
CRVTR_RSK_WGHT,665D2BAC-DF7F-00E4-028A-E2AD83490522,1109,,38DBA367-9B77-6FF3-E26C-9663D76FD6D2,606,N,Domain,,N,,,,A602B33C-0004-D05B-A4E1-4A2339C606D8,361,LOGDT026,522,,,,,,,,,Y,Real numbers with 2 decimals,DECIMAL,,,,N,Y,FNDMNTL_RVW_TRDNG_BK_STNDRD_APPRCH_RSK_MSR_FR_SCRTY_PSTNS,,,NUMBER,14,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,,,
CRVTR_RSK_WGHT,59980776-AD3E-EC6D-2ABD-3322F68F3DAA,1110,,66CE02F9-4D1C-0517-0032-872E8B2B806F,605,N,Domain,,N,,,,A602B33C-0004-D05B-A4E1-4A2339C606D8,361,LOGDT026,522,,,,,,,,,Y,Real numbers with 2 decimals,DECIMAL,,,,N,Y,FNDMNTL_RVW_TRDNG_BK_STNDRD_APPRCH_RSK_MSR_ETD_PSTNS,,,NUMBER,16,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,,,
CRVTR_RSK_WGHT,51C740C0-4F57-3B13-50BA-26E4138B74FE,1111,,E021C796-5621-0AF6-936A-966B0110CD1F,607,N,Domain,,N,,,,A602B33C-0004-D05B-A4E1-4A2339C606D8,361,LOGDT026,522,,,,,,,,,Y,Real numbers with 2 decimals,DECIMAL,,,,N,Y,FNDMNTL_RVW_TRDNG_BK_STNDRD_APPRCH_RSK_MSR_OTC_PSTNS,,,NUMBER,12,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,,,
CRVTR_VLTN_DFFRNC,8D6BA0A3-9D1E-7FAF-D609-55872A930F92,1112,,38DBA367-9B77-6FF3-E26C-9663D76FD6D2,606,N,Domain,,N,,,,A602B33C-0004-D05B-A4E1-4A2339C606D8,361,LOGDT026,522,,,,,,,,,Y,Real numbers with 2 decimals,DECIMAL,,,,N,Y,FNDMNTL_RVW_TRDNG_BK_STNDRD_APPRCH_RSK_MSR_FR_SCRTY_PSTNS,,,NUMBER,15,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,,,
CRVTR_VLTN_DFFRNC,C78A027F-913F-F8D9-FB74-126D35610E1C,1113,,66CE02F9-4D1C-0517-0032-872E8B2B806F,605,N,Domain,,N,,,,A602B33C-0004-D05B-A4E1-4A2339C606D8,361,LOGDT026,522,,,,,,,,,Y,Real numbers with 2 decimals,DECIMAL,,,,N,Y,FNDMNTL_RVW_TRDNG_BK_STNDRD_APPRCH_RSK_MSR_ETD_PSTNS,,,NUMBER,17,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,,,
CRVTR_VLTN_DFFRNC,2C652451-14B1-F507-20E4-C7425B59ACA5,1114,,E021C796-5621-0AF6-936A-966B0110CD1F,607,N,Domain,,N,,,,A602B33C-0004-D05B-A4E1-4A2339C606D8,361,LOGDT026,522,,,,,,,,,Y,Real numbers with 2 decimals,DECIMAL,,,,N,Y,FNDMNTL_RVW_TRDNG_BK_STNDRD_APPRCH_RSK_MSR_OTC_PSTNS,,,NUMBER,13,4146278C-4654-567E-9F7B-2C4CFE27A753,573,Enriched Input Layer 6.7,,,
