MAINTENANCE_AGENCY_ID,SUBDOMAIN_ID,NAME,DOMAIN_ID,IS_LISTED,CODE,FACET_ID,DESCRIPTION,IS_NATURAL
ECB,NN_PRFRMNG_PRR_FRBRNC_INDCTR_INPT,,NN_PRFRMNG_PRR_FRBRNC_INDCTR,,,,,
ECB,NN_PRFRMNG_PRR_FRBRNC_INDCTR,,NN_PRFRMNG_PRR_FRBRNC_INDCTR,,,,,
ECB,NUTS3_INPT,,GGRPHCL_ARS,,,,,
ECB,OBSRVD_AGNT_INDCTR_ANCRDT_RPRTNG_INPT,,OBSRVD_AGNT_INDCTR_ANCRDT_RPRTNG,,,,,
ECB,OFF_BLNC_SHT_ACCNTNG_CLSSFCTN,,ACCNTNG_CLSSFCTN,,,,,
ECB,OPTN_TYP_INPT,,OPTN_TYP,,,,,
ECB,ORGNSTN_BY_PRCDNG_STTS_INPT,,PRTY_TYP,,,,,
ECB,OTC_DRVTV_HDG_ACCNTNG_STNDRD_TYP,,OTC_DRVTV_HDG_ACCNTNG_STNDRD_TYP,,,,,
ECB,OVRDRFT_INDCTR_INPT,,OVRDRFT_INDCTR,,,,,
ECB,OWN_CMPNY_INVSTMNT_INDCTR_INPT,,OWN_CMPNY_INVSTMNT_INDCTR,,,,,
ECB,PLLNG_EFFCT_INDCTR_INPT,,PLLNG_EFFCT_INDCTR,,,,,
ECB,PLNNNG_PRMSSN_INDCTR_INPT,,PLNNNG_PRMSSN_INDCTR,,,,,
ECB,PRDNTL_PRTFL_INPT,,PRDNTL_PRTFL,,,,,
ECB,PRDNTL_PRTFL,,PRDNTL_PRTFL,,,,,
ECB,PRFRMNG_STTS_INPT,,CRDT_QLTY,,,,,
ECB,PRFRMNG_STTS_RSN,,PRFRMNG_STTS_RSN,,,,,
ECB,PRFRMNG_STTS,,CRDT_QLTY,,,,,
ECB,PRMRY_ASST_CLSSFCTN_INPT,,PRMRY_ASST_CLSSFCTN,,,,,
ECB,PRMRY_ASST_CLSS_CVR_PL_INPT,,PRMRY_ASST_CLSS_CVR_PL,,,,,
ECB,PRMRY_ISSR_INPT,,PRMRY_ISSR_INDCTR,,,,,
ECB,PRMRY_PRTCTN_PRVDR_INDCTR,,PRMRY_PRTCTN_PRVDR_INDCTR,,,,,
ECB,PRPRTY_PLNT_EQPMNT_TKN_PSSSSN_DRNG_PRD_INDCTR,,PRPRTY_PLNT_EQPMNT_TKN_PSSSSN_DRNG_PRD_INDCTR,,,,,
ECB,PRPS_INPT,,PRPS,,,,,
ECB,PRPTL_DBT_SCRTY_INDCTR_INPT,,SCRTY_EXCHNG_TRDBL_DRVTV_TYP,,,,,
ECB,PRTCN_ARRNGMNT_TYP,,ARRNGMNT_TYP,,,,,
ECB,PRTCTN_ARRNGMNT_RL_TYP,,PRTCTN_ARRNGMNT_RL_TYP,,,,,
ECB,PRTCTN_ARRNGMNT_RS_INDCTR_INPT,,PRTCTN_ARRNGMNT_RS_INDCTR,,,,,
ECB,PRTCTN_VL_TYP_INPT,,PRTCTN_VL_TYP,,,,,
ECB,PRTCTN_VL_TYP,,PRTCTN_VL_TYP,,,,,
ECB,PRTY_CD_TYP,,PRTY_CD_TYP,,,,,
ECB,PRTY_TYP_ADDRSS_INPT,,PRTY_TYP_ADDRSS,,,,,
ECB,PST_DU_FNNCL_ASST_INSTRMNT_INDCTR_INPT,,ABSTRCT_INSTRMNT_RL_TYP,,,,,
ECB,PST_D_DBT_SCRTY_INDCTR_INPT,,SCRTY_EXCHNG_TRDBL_DRVTV_TYP,,,,,
ECB,P_FRBRN_EXPSR_PRBTN_RCLD_NP_INPT,,PRFRMNG_FRBRN_EXPSR_PRBTN_RCLD_NN_PRFRMNG_INDCTR,,,,,
ECB,RFRNC_RT_INPT,,RFRNC_RT,,,,,
ECB,RGSTRD_CLLTRL_INDCTR_INPT,,RGSTRD_PHYSCL_CLLTRL_INDCTR,,,,,
ECB,RNGTTD_CRDT_FCLTY_TYP_INPT,,RNGTTD_CRDT_FCLTY_TYP,,,,,
ECB,RNGTTD_DBT_SCRTY_TYP_INPT,,RNGTTD_DBT_SCRTY_TYP,,,,,
ECB,RPRCHS_TRNSCTN_NN_BLNC_SHT_RCGNSD_SCRTY_PSTN_ASSGNMNT_TYP,,RPRCHS_TRNSCTN_NN_BLNC_SHT_RCGNSD_SCRTY_PSTN_ASSGNMNT_TYP,,,,,
ECB,RPYMNT_RGHTS_INPT,,RPYMNT_RGHTS,,,,,
ECB,RSCRTSTN_INDCTR,,RSCRTSTN_INDCTR,,,,,
ECB,RSDL_MTRTY_BND_INPT,,TM_INTRVL,,,,,
ECB,RSK_CLSS,,RSK_CLSS,,,,,
ECB,RSK_MSR_TYP_PSTN,,FRTB_RSK_MSR_TYP,,,,,
ECB,RTL_EXPSR_ACCRDNG_CRR_INDCTR,,RTL_EXPSR_ACCRDNG_CRR_INDCTR,,,,,
ECB,RTND_DBT_SCRTY_INDCTR_INPT,,RTND_DBT_SCRTY_INDCTR,,,,,
ECB,RTNG_GRD_CRDT_QLTY,,RTNG_GRD_CRDT_QLTY,,,,,
ECB,RTNG_SYSTM_TYP_TRGT_INPT,,RTNG_SYSTM_TYP,,,,,
ECB,RTN_SYSTM_TYP_NTR,,RTNG_SYSTM_TYP,,,,,
ECB,RVCBL_INDCTR_INPT,,RVCBL_INDCTR,,,,,
