CUBE_STRUCTURE_ITEM_LINK_ID,CUBE_LINK_ID,FOREIGN_CUBE_VARIABLE_CODE,PRIMARY_CUBE_VARIABLE_CODE
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans:ACCNTNG_CLSSFCTN:ACCNTNG_CLSSFCTN,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans,2310,1088
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans:DFLT_STTS:DFLT_STTS,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans,2306,1101
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans:GRSS_CRRYNG_AMNT:GRSS_CRRYNG_AMNT,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans,2317,1176
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans:HLD_SL_INDCTR:HLD_SL_INDCTR,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans,2311,1137
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans:PRFRMNG_STTS:PRFRMNG_STTS,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans,2309,1153
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Advances that are not loans,2312,1164
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt,2367,1082
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt:ACCNTNG_CLSSFCTN:ACCNTNG_CLSSFCTN,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt,2310,1088
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt:DFLT_STTS:DFLT_STTS,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt,2306,1101
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt:GRSS_CRRYNG_AMNT:GRSS_CRRYNG_AMNT,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt,2317,1176
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt:HLD_SL_INDCTR:HLD_SL_INDCTR,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt,2311,1137
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt:PRFRMNG_STTS:PRFRMNG_STTS,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt,2309,1153
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Credit card debt,2312,1164
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Finance leases:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Finance leases,2367,1082
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Finance leases:ACCNTNG_CLSSFCTN:ACCNTNG_CLSSFCTN,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Finance leases,2310,1088
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Finance leases:DFLT_STTS:DFLT_STTS,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Finance leases,2306,1101
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Finance leases:GRSS_CRRYNG_AMNT:GRSS_CRRYNG_AMNT,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Finance leases,2317,1176
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Finance leases:HLD_SL_INDCTR:HLD_SL_INDCTR,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Finance leases,2311,1137
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Finance leases:PRFRMNG_STTS:PRFRMNG_STTS,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Finance leases,2309,1153
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Finance leases:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Finance leases,2312,1164
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:On demand and short notice:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:On demand and short notice,2367,1082
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:On demand and short notice:ACCNTNG_CLSSFCTN:ACCNTNG_CLSSFCTN,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:On demand and short notice,2310,1088
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:On demand and short notice:DFLT_STTS:DFLT_STTS,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:On demand and short notice,2306,1101
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:On demand and short notice:GRSS_CRRYNG_AMNT:GRSS_CRRYNG_AMNT,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:On demand and short notice,2317,1176
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:On demand and short notice:HLD_SL_INDCTR:HLD_SL_INDCTR,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:On demand and short notice,2311,1137
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:On demand and short notice:PRFRMNG_STTS:PRFRMNG_STTS,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:On demand and short notice,2309,1153
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:On demand and short notice:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:On demand and short notice,2312,1164
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Other loans:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2367,1082
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Other loans:ACCNTNG_CLSSFCTN:ACCNTNG_CLSSFCTN,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2310,1088
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Other loans:DFLT_STTS:DFLT_STTS,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2306,1101
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Other loans:GRSS_CRRYNG_AMNT:GRSS_CRRYNG_AMNT,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2317,1176
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Other loans:HLD_SL_INDCTR:HLD_SL_INDCTR,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2311,1137
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Other loans:PRFRMNG_STTS:PRFRMNG_STTS,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2309,1153
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Other loans:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Other loans,2312,1164
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Reverse repurchase agreements:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Reverse repurchase agreements,2367,1082
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Reverse repurchase agreements:ACCNTNG_CLSSFCTN:ACCNTNG_CLSSFCTN,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Reverse repurchase agreements,2310,1088
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Reverse repurchase agreements:DFLT_STTS:DFLT_STTS,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Reverse repurchase agreements,2306,1101
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Reverse repurchase agreements:GRSS_CRRYNG_AMNT:GRSS_CRRYNG_AMNT,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Reverse repurchase agreements,2317,1176
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Reverse repurchase agreements:HLD_SL_INDCTR:HLD_SL_INDCTR,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Reverse repurchase agreements,2311,1137
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Reverse repurchase agreements:PRFRMNG_STTS:PRFRMNG_STTS,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Reverse repurchase agreements,2309,1153
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Reverse repurchase agreements:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Reverse repurchase agreements,2312,1164
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Trade receivables:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Trade receivables,2367,1082
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Trade receivables:ACCNTNG_CLSSFCTN:ACCNTNG_CLSSFCTN,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Trade receivables,2310,1088
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Trade receivables:DFLT_STTS:DFLT_STTS,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Trade receivables,2306,1101
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Trade receivables:GRSS_CRRYNG_AMNT:GRSS_CRRYNG_AMNT,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Trade receivables,2317,1176
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Trade receivables:HLD_SL_INDCTR:HLD_SL_INDCTR,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Trade receivables,2311,1137
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Trade receivables:PRFRMNG_STTS:PRFRMNG_STTS,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Trade receivables,2309,1153
F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Trade receivables:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_06_01_REF_FINREP_3_0:INSTRMNT_RL:Trade receivables,2312,1164
F_06_01_REF_FINREP_3_0:LNG_BLNC_SHT_RCGNSD_SCRTY_PSTN_PRDNTL_PRTFL_ACCNTNG_CLSSFCTN_ASSGNMNT:Debt securities:ACCMLTD_IMPRMNT:ACCMLTD_IMPRMNT,F_06_01_REF_FINREP_3_0:LNG_BLNC_SHT_RCGNSD_SCRTY_PSTN_PRDNTL_PRTFL_ACCNTNG_CLSSFCTN_ASSGNMNT:Debt securities,2367,1271
F_06_01_REF_FINREP_3_0:LNG_BLNC_SHT_RCGNSD_SCRTY_PSTN_PRDNTL_PRTFL_ACCNTNG_CLSSFCTN_ASSGNMNT:Debt securities:ACCNTNG_CLSSFCTN:ACCNTNG_CLSSFCTN,F_06_01_REF_FINREP_3_0:LNG_BLNC_SHT_RCGNSD_SCRTY_PSTN_PRDNTL_PRTFL_ACCNTNG_CLSSFCTN_ASSGNMNT:Debt securities,2310,1256
F_06_01_REF_FINREP_3_0:LNG_BLNC_SHT_RCGNSD_SCRTY_PSTN_PRDNTL_PRTFL_ACCNTNG_CLSSFCTN_ASSGNMNT:Debt securities:GRSS_CRRYNG_AMNT:GRSS_CRRYNG_AMNT,F_06_01_REF_FINREP_3_0:LNG_BLNC_SHT_RCGNSD_SCRTY_PSTN_PRDNTL_PRTFL_ACCNTNG_CLSSFCTN_ASSGNMNT:Debt securities,2317,1292
F_06_01_REF_FINREP_3_0:LNG_BLNC_SHT_RCGNSD_SCRTY_PSTN_PRDNTL_PRTFL_ACCNTNG_CLSSFCTN_ASSGNMNT:Debt securities:SBJCT_IMPRMNT_INDCTR:SBJCT_IMPRMNT_INDCTR,F_06_01_REF_FINREP_3_0:LNG_BLNC_SHT_RCGNSD_SCRTY_PSTN_PRDNTL_PRTFL_ACCNTNG_CLSSFCTN_ASSGNMNT:Debt securities,2312,1306
F_06_01_REF_FINREP_3_0:PRTY:Advances that are not loans:DFLT_STTS:DFLT_STTS,F_06_01_REF_FINREP_3_0:PRTY:Advances that are not loans,2306,1630
F_06_01_REF_FINREP_3_0:PRTY:Advances that are not loans:ECNMC_ACTVTY:ECNMC_ACTVTY,F_06_01_REF_FINREP_3_0:PRTY:Advances that are not loans,2318,1634
F_06_01_REF_FINREP_3_0:PRTY:Advances that are not loans:INSTTTNL_SCTR:INSTTTNL_SCTR,F_06_01_REF_FINREP_3_0:PRTY:Advances that are not loans,2302,1640
F_06_01_REF_FINREP_3_0:PRTY:Advances that are not loans:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_06_01_REF_FINREP_3_0:PRTY:Advances that are not loans,2303,1649
F_06_01_REF_FINREP_3_0:PRTY:Advances that are not loans:PRFRMNG_STTS:PRFRMNG_STTS,F_06_01_REF_FINREP_3_0:PRTY:Advances that are not loans,2309,1657
F_06_01_REF_FINREP_3_0:PRTY:Credit card debt:DFLT_STTS:DFLT_STTS,F_06_01_REF_FINREP_3_0:PRTY:Credit card debt,2306,1630
F_06_01_REF_FINREP_3_0:PRTY:Credit card debt:ECNMC_ACTVTY:ECNMC_ACTVTY,F_06_01_REF_FINREP_3_0:PRTY:Credit card debt,2318,1634
F_06_01_REF_FINREP_3_0:PRTY:Credit card debt:INSTTTNL_SCTR:INSTTTNL_SCTR,F_06_01_REF_FINREP_3_0:PRTY:Credit card debt,2302,1640
F_06_01_REF_FINREP_3_0:PRTY:Credit card debt:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_06_01_REF_FINREP_3_0:PRTY:Credit card debt,2303,1649
F_06_01_REF_FINREP_3_0:PRTY:Credit card debt:PRFRMNG_STTS:PRFRMNG_STTS,F_06_01_REF_FINREP_3_0:PRTY:Credit card debt,2309,1657
F_06_01_REF_FINREP_3_0:PRTY:Debt securities:DFLT_STTS:DFLT_STTS,F_06_01_REF_FINREP_3_0:PRTY:Debt securities,2306,1630
F_06_01_REF_FINREP_3_0:PRTY:Debt securities:ECNMC_ACTVTY:ECNMC_ACTVTY,F_06_01_REF_FINREP_3_0:PRTY:Debt securities,2318,1634
F_06_01_REF_FINREP_3_0:PRTY:Debt securities:INSTTTNL_SCTR:INSTTTNL_SCTR,F_06_01_REF_FINREP_3_0:PRTY:Debt securities,2302,1640
F_06_01_REF_FINREP_3_0:PRTY:Debt securities:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_06_01_REF_FINREP_3_0:PRTY:Debt securities,2303,1649
F_06_01_REF_FINREP_3_0:PRTY:Debt securities:PRFRMNG_STTS:PRFRMNG_STTS,F_06_01_REF_FINREP_3_0:PRTY:Debt securities,2309,1657
F_06_01_REF_FINREP_3_0:PRTY:Finance leases:DFLT_STTS:DFLT_STTS,F_06_01_REF_FINREP_3_0:PRTY:Finance leases,2306,1630
F_06_01_REF_FINREP_3_0:PRTY:Finance leases:ECNMC_ACTVTY:ECNMC_ACTVTY,F_06_01_REF_FINREP_3_0:PRTY:Finance leases,2318,1634
F_06_01_REF_FINREP_3_0:PRTY:Finance leases:INSTTTNL_SCTR:INSTTTNL_SCTR,F_06_01_REF_FINREP_3_0:PRTY:Finance leases,2302,1640
F_06_01_REF_FINREP_3_0:PRTY:Finance leases:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_06_01_REF_FINREP_3_0:PRTY:Finance leases,2303,1649
F_06_01_REF_FINREP_3_0:PRTY:Finance leases:PRFRMNG_STTS:PRFRMNG_STTS,F_06_01_REF_FINREP_3_0:PRTY:Finance leases,2309,1657
F_06_01_REF_FINREP_3_0:PRTY:On demand and short notice:DFLT_STTS:DFLT_STTS,F_06_01_REF_FINREP_3_0:PRTY:On demand and short notice,2306,1630
F_06_01_REF_FINREP_3_0:PRTY:On demand and short notice:ECNMC_ACTVTY:ECNMC_ACTVTY,F_06_01_REF_FINREP_3_0:PRTY:On demand and short notice,2318,1634
F_06_01_REF_FINREP_3_0:PRTY:On demand and short notice:INSTTTNL_SCTR:INSTTTNL_SCTR,F_06_01_REF_FINREP_3_0:PRTY:On demand and short notice,2302,1640
F_06_01_REF_FINREP_3_0:PRTY:On demand and short notice:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_06_01_REF_FINREP_3_0:PRTY:On demand and short notice,2303,1649
F_06_01_REF_FINREP_3_0:PRTY:On demand and short notice:PRFRMNG_STTS:PRFRMNG_STTS,F_06_01_REF_FINREP_3_0:PRTY:On demand and short notice,2309,1657
F_06_01_REF_FINREP_3_0:PRTY:Other loans:DFLT_STTS:DFLT_STTS,F_06_01_REF_FINREP_3_0:PRTY:Other loans,2306,1630
F_06_01_REF_FINREP_3_0:PRTY:Other loans:ECNMC_ACTVTY:ECNMC_ACTVTY,F_06_01_REF_FINREP_3_0:PRTY:Other loans,2318,1634
F_06_01_REF_FINREP_3_0:PRTY:Other loans:INSTTTNL_SCTR:INSTTTNL_SCTR,F_06_01_REF_FINREP_3_0:PRTY:Other loans,2302,1640
F_06_01_REF_FINREP_3_0:PRTY:Other loans:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_06_01_REF_FINREP_3_0:PRTY:Other loans,2303,1649
F_06_01_REF_FINREP_3_0:PRTY:Other loans:PRFRMNG_STTS:PRFRMNG_STTS,F_06_01_REF_FINREP_3_0:PRTY:Other loans,2309,1657
F_06_01_REF_FINREP_3_0:PRTY:Reverse repurchase agreements:DFLT_STTS:DFLT_STTS,F_06_01_REF_FINREP_3_0:PRTY:Reverse repurchase agreements,2306,1630
F_06_01_REF_FINREP_3_0:PRTY:Reverse repurchase agreements:ECNMC_ACTVTY:ECNMC_ACTVTY,F_06_01_REF_FINREP_3_0:PRTY:Reverse repurchase agreements,2318,1634
F_06_01_REF_FINREP_3_0:PRTY:Reverse repurchase agreements:INSTTTNL_SCTR:INSTTTNL_SCTR,F_06_01_REF_FINREP_3_0:PRTY:Reverse repurchase agreements,2302,1640
F_06_01_REF_FINREP_3_0:PRTY:Reverse repurchase agreements:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_06_01_REF_FINREP_3_0:PRTY:Reverse repurchase agreements,2303,1649
F_06_01_REF_FINREP_3_0:PRTY:Reverse repurchase agreements:PRFRMNG_STTS:PRFRMNG_STTS,F_06_01_REF_FINREP_3_0:PRTY:Reverse repurchase agreements,2309,1657
F_06_01_REF_FINREP_3_0:PRTY:Trade receivables:DFLT_STTS:DFLT_STTS,F_06_01_REF_FINREP_3_0:PRTY:Trade receivables,2306,1630
F_06_01_REF_FINREP_3_0:PRTY:Trade receivables:ECNMC_ACTVTY:ECNMC_ACTVTY,F_06_01_REF_FINREP_3_0:PRTY:Trade receivables,2318,1634
F_06_01_REF_FINREP_3_0:PRTY:Trade receivables:INSTTTNL_SCTR:INSTTTNL_SCTR,F_06_01_REF_FINREP_3_0:PRTY:Trade receivables,2302,1640
F_06_01_REF_FINREP_3_0:PRTY:Trade receivables:MLTLTRL_DVLPMNT_BNK_INDCTR:MLTLTRL_DVLPMNT_BNK_INDCTR,F_06_01_REF_FINREP_3_0:PRTY:Trade receivables,2303,1649
F_06_01_REF_FINREP_3_0:PRTY:Trade receivables:PRFRMNG_STTS:PRFRMNG_STTS,F_06_01_REF_FINREP_3_0:PRTY:Trade receivables,2309,1657
F_06_01_REF_FINREP_3_0:SCRTY_ENTTY_RL_ASSGNMNT:Debt securities:PRTY_RL_TYP:ENTTY_RL_TYP,F_06_01_REF_FINREP_3_0:SCRTY_ENTTY_RL_ASSGNMNT:Debt securities,2304,1862
F_06_01_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Debt securities:NGTBL_SCRTY_INDCTR:NGTBL_SCRTY_INDCTR,F_06_01_REF_FINREP_3_0:SCRTY_EXCHNG_TRDBL_DRVTV:Debt securities,2308,1905
F_07_01_REF_FINREP_3_0:CLLTRL:Advances that are not loans:TYP_CLLTRL:CLLTRL_TYP,F_07_01_REF_FINREP_3_0:CLLTRL:Advances that are not loans,2223,513
F_07_01_REF_FINREP_3_0:CLLTRL:Credit card debt:TYP_CLLTRL:CLLTRL_TYP,F_07_01_REF_FINREP_3_0:CLLTRL:Credit card debt,2223,513
F_07_01_REF_FINREP_3_0:CLLTRL:Finance leases:TYP_CLLTRL:CLLTRL_TYP,F_07_01_REF_FINREP_3_0:CLLTRL:Finance leases,2223,513
F_07_01_REF_FINREP_3_0:CLLTRL:Other loans:TYP_CLLTRL:CLLTRL_TYP,F_07_01_REF_FINREP_3_0:CLLTRL:Other loans,2223,513
F_07_01_REF_FINREP_3_0:CLLTRL:Trade receivables:TYP_CLLTRL:CLLTRL_TYP,F_07_01_REF_FINREP_3_0:CLLTRL:Trade receivables,2223,513
F_07_01_REF_FINREP_3_0:EXCHNG_TRDBL_DRVTV_PSTN:Debt securities:HLD_SL_INDCTR:HLD_SL_INDCTR,F_07_01_REF_FINREP_3_0:EXCHNG_TRDBL_DRVTV_PSTN:Debt securities,2226,778
F_07_01_REF_FINREP_3_0:EXCHNG_TRDBL_DRVTV_PSTN:Non Negotiable bonds:HLD_SL_INDCTR:HLD_SL_INDCTR,F_07_01_REF_FINREP_3_0:EXCHNG_TRDBL_DRVTV_PSTN:Non Negotiable bonds,2226,778
F_07_01_REF_FINREP_3_0:INSTRMNT:Advances that are not loans:RPYMNT_RGHTS:RPYMNT_RGHTS,F_07_01_REF_FINREP_3_0:INSTRMNT:Advances that are not loans,2219,991
F_07_01_REF_FINREP_3_0:INSTRMNT:Advances that are not loans:TYP_INSTRMNT:INSTRMNT_TYP_PRDCT,F_07_01_REF_FINREP_3_0:INSTRMNT:Advances that are not loans,2218,982
F_07_01_REF_FINREP_3_0:INSTRMNT:Credit card debt:RPYMNT_RGHTS:RPYMNT_RGHTS,F_07_01_REF_FINREP_3_0:INSTRMNT:Credit card debt,2219,991
F_07_01_REF_FINREP_3_0:INSTRMNT:Credit card debt:TYP_INSTRMNT:INSTRMNT_TYP_PRDCT,F_07_01_REF_FINREP_3_0:INSTRMNT:Credit card debt,2218,982
F_07_01_REF_FINREP_3_0:INSTRMNT:Finance leases:RPYMNT_RGHTS:RPYMNT_RGHTS,F_07_01_REF_FINREP_3_0:INSTRMNT:Finance leases,2219,991
F_07_01_REF_FINREP_3_0:INSTRMNT:Finance leases:TYP_INSTRMNT:INSTRMNT_TYP_PRDCT,F_07_01_REF_FINREP_3_0:INSTRMNT:Finance leases,2218,982
F_07_01_REF_FINREP_3_0:INSTRMNT:On demand and short notice:RPYMNT_RGHTS:RPYMNT_RGHTS,F_07_01_REF_FINREP_3_0:INSTRMNT:On demand and short notice,2219,991
F_07_01_REF_FINREP_3_0:INSTRMNT:On demand and short notice:TYP_INSTRMNT:INSTRMNT_TYP_PRDCT,F_07_01_REF_FINREP_3_0:INSTRMNT:On demand and short notice,2218,982
F_07_01_REF_FINREP_3_0:INSTRMNT:Other loans:RPYMNT_RGHTS:RPYMNT_RGHTS,F_07_01_REF_FINREP_3_0:INSTRMNT:Other loans,2219,991
F_07_01_REF_FINREP_3_0:INSTRMNT:Other loans:TYP_INSTRMNT:INSTRMNT_TYP_PRDCT,F_07_01_REF_FINREP_3_0:INSTRMNT:Other loans,2218,982
F_07_01_REF_FINREP_3_0:INSTRMNT:Reverse repurchase agreements:RPYMNT_RGHTS:RPYMNT_RGHTS,F_07_01_REF_FINREP_3_0:INSTRMNT:Reverse repurchase agreements,2219,991
F_07_01_REF_FINREP_3_0:INSTRMNT:Reverse repurchase agreements:TYP_INSTRMNT:INSTRMNT_TYP_PRDCT,F_07_01_REF_FINREP_3_0:INSTRMNT:Reverse repurchase agreements,2218,982
F_07_01_REF_FINREP_3_0:INSTRMNT:Trade receivables:RPYMNT_RGHTS:RPYMNT_RGHTS,F_07_01_REF_FINREP_3_0:INSTRMNT:Trade receivables,2219,991
F_07_01_REF_FINREP_3_0:INSTRMNT:Trade receivables:TYP_INSTRMNT:INSTRMNT_TYP_PRDCT,F_07_01_REF_FINREP_3_0:INSTRMNT:Trade receivables,2218,982
F_07_01_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Advances that are not loans:MN_DBTR_INDCTR:MN_DBTR_INDCTR,F_07_01_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Advances that are not loans,2217,1036
F_07_01_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Advances that are not loans:PRTY_RL_TYP:ENTTY_RL_TYP,F_07_01_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Advances that are not loans,2216,1029
F_07_01_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Credit card debt:MN_DBTR_INDCTR:MN_DBTR_INDCTR,F_07_01_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Credit card debt,2217,1036
F_07_01_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Credit card debt:PRTY_RL_TYP:ENTTY_RL_TYP,F_07_01_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Credit card debt,2216,1029
F_07_01_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Finance leases:MN_DBTR_INDCTR:MN_DBTR_INDCTR,F_07_01_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Finance leases,2217,1036
F_07_01_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Finance leases:PRTY_RL_TYP:ENTTY_RL_TYP,F_07_01_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Finance leases,2216,1029
F_07_01_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:On demand and short notice:MN_DBTR_INDCTR:MN_DBTR_INDCTR,F_07_01_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:On demand and short notice,2217,1036
F_07_01_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:On demand and short notice:PRTY_RL_TYP:ENTTY_RL_TYP,F_07_01_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:On demand and short notice,2216,1029
F_07_01_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans:MN_DBTR_INDCTR:MN_DBTR_INDCTR,F_07_01_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans,2217,1036
F_07_01_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans:PRTY_RL_TYP:ENTTY_RL_TYP,F_07_01_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Other loans,2216,1029
F_07_01_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Reverse repurchase agreements:MN_DBTR_INDCTR:MN_DBTR_INDCTR,F_07_01_REF_FINREP_3_0:INSTRMNT_ENTTY_RL_ASSGNMNT:Reverse repurchase agreements,2217,1036
